step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
301,0.11983880400657654,0.9601770043373108,,,,,,,,2025-09-29T15:41:53.6510000Z
302,0.1434452384710312,0.9518716335296631,,,,,,,,2025-09-29T15:41:54.8600000Z
303,0.162102609872818,0.942148745059967,,,,,,,,2025-09-29T15:41:56.0670000Z
304,0.18883726000785828,0.9295212626457214,,,,,,,,2025-09-29T15:41:57.2750000Z
305,0.13380204141139984,0.9524495601654053,,,,,,,,2025-09-29T15:41:58.4820000Z
306,0.14774377644062042,0.9467758536338806,,,,,,,,2025-09-29T15:41:59.3890000Z
307,0.15050005912780762,0.9439906477928162,,,,,,,,2025-09-29T15:42:00.5920000Z
308,0.161549374461174,0.9427570104598999,,,,,,,,2025-09-29T15:42:01.7980000Z
309,0.1527664214372635,0.9484902024269104,,,,,,,,2025-09-29T15:42:03.0080000Z
310,0.1158614307641983,0.9546703100204468,,,,,,,,2025-09-29T15:42:07.2140000Z
311,0.14317817986011505,0.9491850137710571,,,,,,,,2025-09-29T15:42:08.4230000Z
312,0.185660257935524,0.9381107687950134,,,,,,,,2025-09-29T15:42:09.3380000Z
313,0.1477029174566269,0.9494079947471619,,,,,,,,2025-09-29T15:42:10.5380000Z
314,0.1388239562511444,0.9510939717292786,,,,,,,,2025-09-29T15:42:11.7480000Z
315,0.13141542673110962,0.9460465312004089,,,,,,,,2025-09-29T15:42:12.9520000Z
316,0.15338234603405,0.9456193447113037,,,,,,,,2025-09-29T15:42:14.1570000Z
317,0.17027240991592407,0.9380530714988708,,,,,,,,2025-09-29T15:42:15.3720000Z
318,0.145843505859375,0.9467455744743347,,,,,,,,2025-09-29T15:42:16.5740000Z
319,0.1185094490647316,0.9561068415641785,,,,,,,,2025-09-29T15:42:17.7870000Z
320,0.13618381321430206,0.9536902904510498,,,,,,,,2025-09-29T15:42:18.9890000Z
321,0.14329607784748077,0.9474835991859436,,,,,,,,2025-09-29T15:42:20.2050000Z
322,0.1460859477519989,0.9441391825675964,,,,,,,,2025-09-29T15:42:21.4040000Z
323,0.17213769257068634,0.9403620958328247,,,,,,,,2025-09-29T15:42:22.6330000Z
324,0.12446112930774689,0.9560229182243347,,,,,,,,2025-09-29T15:42:23.8350000Z
325,0.15308061242103577,0.9414893388748169,,,,,,,,2025-09-29T15:42:28.0400000Z
326,0.1504325419664383,0.9319797158241272,,,,,,,,2025-09-29T15:42:28.9420000Z
327,0.12900100648403168,0.9524772763252258,,,,,,,,2025-09-29T15:42:30.1500000Z
328,0.1468174010515213,0.943965494632721,,,,,,,,2025-09-29T15:42:31.3630000Z
329,0.10785418003797531,0.9623188376426697,,,,,,,,2025-09-29T15:42:32.5560000Z
330,0.15111903846263885,0.9417475461959839,,,,,,,,2025-09-29T15:42:33.7570000Z
331,0.12952692806720734,0.9493506550788879,,,,,,,,2025-09-29T15:42:34.9670000Z
332,0.17487695813179016,0.9325966835021973,,,,,,,,2025-09-29T15:42:36.1750000Z
333,0.12999436259269714,0.952235758304596,,,,,,,,2025-09-29T15:42:37.3770000Z
334,0.12958043813705444,0.95652174949646,,,,,,,,2025-09-29T15:42:38.5790000Z
335,0.12160797417163849,0.9530892372131348,,,,,,,,2025-09-29T15:42:39.7980000Z
336,0.15921556949615479,0.940147340297699,,,,,,,,2025-09-29T15:42:41.0050000Z
337,0.1692003458738327,0.9428839087486267,,,,,,,,2025-09-29T15:42:44.9180000Z
338,0.1687639057636261,0.9385884404182434,,,,,,,,2025-09-29T15:42:46.1260000Z
339,0.12562529742717743,0.9562433362007141,,,,,,,,2025-09-29T15:42:47.3400000Z
340,0.12548287212848663,0.9532496929168701,,,,,,,,2025-09-29T15:42:48.5390000Z
341,0.12697727978229523,0.9582542777061462,,,,,,,,2025-09-29T15:42:51.8460000Z
342,0.15629608929157257,0.9478458166122437,,,,,,,,2025-09-29T15:42:53.0550000Z
343,0.16103971004486084,0.9449636340141296,,,,,,,,2025-09-29T15:42:54.2550000Z
344,0.11643827706575394,0.9517014026641846,,,,,,,,2025-09-29T15:42:55.4630000Z
345,0.20015498995780945,0.9305949211120605,,,,,,,,2025-09-29T15:42:59.3740000Z
346,0.14471764862537384,0.948888897895813,,,,,,,,2025-09-29T15:43:00.5890000Z
347,0.11717589944601059,0.9558233022689819,,,,,,,,2025-09-29T15:43:01.7970000Z
348,0.1702670305967331,0.9402822852134705,,,,,,,,2025-09-29T15:43:03.0030000Z
349,0.14630551636219025,0.9394250512123108,,,,,,,,2025-09-29T15:43:04.2110000Z
350,0.12393444031476974,0.954489529132843,,,,,,,,2025-09-29T15:43:08.4140000Z
351,0.15042230486869812,0.9464626908302307,,,,,,,,2025-09-29T15:43:09.6240000Z
352,0.12246178090572357,0.9553264379501343,,,,,,,,2025-09-29T15:43:10.8360000Z
353,0.1849769651889801,0.9309262037277222,,,,,,,,2025-09-29T15:43:12.0900000Z
354,0.11686202138662338,0.9587332010269165,,,,,,,,2025-09-29T15:43:13.2940000Z
355,0.1200706958770752,0.9623250961303711,,,,,,,,2025-09-29T15:43:14.2030000Z
356,0.1544439196586609,0.9459770321846008,,,,,,,,2025-09-29T15:43:15.4100000Z
357,0.15201935172080994,0.9502840638160706,,,,,,,,2025-09-29T15:43:19.6160000Z
358,0.11704825609922409,0.9550561904907227,,,,,,,,2025-09-29T15:43:20.8290000Z
359,0.13911272585391998,0.9473684430122375,,,,,,,,2025-09-29T15:43:22.0330000Z
360,0.09723937511444092,0.96251380443573,,,,,,,,2025-09-29T15:43:23.2390000Z
361,0.12361336499452591,0.9544573426246643,,,,,,,,2025-09-29T15:43:24.4430000Z
362,0.17254412174224854,0.9443652033805847,,,,,,,,2025-09-29T15:43:25.6570000Z
363,0.12092902511358261,0.9479166865348816,,,,,,,,2025-09-29T15:43:26.8740000Z
364,0.15186196565628052,0.9441816210746765,,,,,,,,2025-09-29T15:43:28.0730000Z
365,0.1688164621591568,0.9366785883903503,,,,,,,,2025-09-29T15:43:29.2800000Z
366,0.1595887690782547,0.9433333277702332,,,,,,,,2025-09-29T15:43:30.1920000Z
367,0.1439470797777176,0.9509202241897583,,,,,,,,2025-09-29T15:43:31.3960000Z
368,0.11826565116643906,0.9548457860946655,,,,,,,,2025-09-29T15:43:32.5970000Z
369,0.11163614690303802,0.9617977738380432,,,,,,,,2025-09-29T15:43:33.8090000Z
370,0.12420791387557983,0.9584664702415466,,,,,,,,2025-09-29T15:43:35.0360000Z
371,0.1336764693260193,0.9533267021179199,,,,,,,,2025-09-29T15:43:36.2460000Z
372,0.11906060576438904,0.9537572264671326,,,,,,,,2025-09-29T15:43:37.4610000Z
373,0.14781582355499268,0.9479512572288513,,,,,,,,2025-09-29T15:43:38.6710000Z
374,0.15190845727920532,0.9342105388641357,,,,,,,,2025-09-29T15:43:39.8850000Z
375,0.11271592974662781,0.9639953374862671,,,,,,,,2025-09-29T15:43:41.0860000Z
376,0.1206061914563179,0.9560841917991638,,,,,,,,2025-09-29T15:43:42.2870000Z
377,0.13410426676273346,0.9424363970756531,,,,,,,,2025-09-29T15:43:46.4800000Z
378,0.16988931596279144,0.9339887499809265,,,,,,,,2025-09-29T15:43:50.6860000Z
379,0.1439124196767807,0.9431694149971008,,,,,,,,2025-09-29T15:43:51.8930000Z
380,0.13571855425834656,0.9516587853431702,,,,,,,,2025-09-29T15:43:53.0980000Z
381,0.15799638628959656,0.9463722109794617,,,,,,,,2025-09-29T15:43:54.0040000Z
382,0.1218767911195755,0.9512894153594971,,,,,,,,2025-09-29T15:43:55.2120000Z
383,0.12345316261053085,0.9587216973304749,,,,,,,,2025-09-29T15:43:56.4270000Z
384,0.1310470849275589,0.9518324732780457,,,,,,,,2025-09-29T15:43:57.6250000Z
385,0.13464514911174774,0.9514018893241882,,,,,,,,2025-09-29T15:43:58.8350000Z
386,0.12349899113178253,0.9458598494529724,,,,,,,,2025-09-29T15:44:00.0470000Z
387,0.15413816273212433,0.9425133466720581,,,,,,,,2025-09-29T15:44:01.2610000Z
388,0.1902811974287033,0.930232584476471,,,,,,,,2025-09-29T15:44:02.4640000Z
389,0.14145831763744354,0.9504249095916748,,,,,,,,2025-09-29T15:44:06.6830000Z
390,0.11445922404527664,0.9575698971748352,,,,,,,,2025-09-29T15:44:07.5860000Z
391,0.16632013022899628,0.9395405054092407,,,,,,,,2025-09-29T15:44:09.0840000Z
392,0.12828491628170013,0.9528222680091858,,,,,,,,2025-09-29T15:44:12.9940000Z
393,0.1785634458065033,0.9414634108543396,,,,,,,,2025-09-29T15:44:14.2030000Z
394,0.13588233292102814,0.9570230841636658,,,,,,,,2025-09-29T15:44:15.1030000Z
395,0.1657535880804062,0.9484777450561523,,,,,,,,2025-09-29T15:44:16.3200000Z
396,0.0896693766117096,0.9736180901527405,,,,,,,,2025-09-29T15:44:17.5260000Z
397,0.15690352022647858,0.9395833611488342,,,,,,,,2025-09-29T15:44:18.7290000Z
398,0.18024210631847382,0.9366336464881897,,,,,,,,2025-09-29T15:44:19.9490000Z
399,0.16458554565906525,0.9388489127159119,,,,,,,,2025-09-29T15:44:21.1630000Z
400,0.15121696889400482,0.9388235211372375,,0.13461577598132482,0.9471210340775558,,,,,2025-09-29T15:44:25.4330000Z
401,0.1239202469587326,0.9540983438491821,,,,,,,,2025-09-29T15:44:27.1920000Z
402,0.16443505883216858,0.939393937587738,,,,,,,,2025-09-29T15:44:28.4440000Z
403,0.15391267836093903,0.9490538835525513,,,,,,,,2025-09-29T15:44:29.6580000Z
404,0.16196228563785553,0.9488465189933777,,,,,,,,2025-09-29T15:44:30.8630000Z
405,0.1156642884016037,0.9587831497192383,,,,,,,,2025-09-29T15:44:32.0720000Z
406,0.11688429862260818,0.956685483455658,,,,,,,,2025-09-29T15:44:33.2820000Z
407,0.1484093964099884,0.9523397088050842,,,,,,,,2025-09-29T15:44:37.5040000Z
408,0.16027864813804626,0.9375672936439514,,,,,,,,2025-09-29T15:44:38.4120000Z
409,0.13209748268127441,0.9495166540145874,,,,,,,,2025-09-29T15:44:39.6110000Z
410,0.10295698046684265,0.9666381478309631,,,,,,,,2025-09-29T15:44:43.8540000Z
411,0.1333613395690918,0.9533029794692993,,,,,,,,2025-09-29T15:44:47.7580000Z
412,0.12991070747375488,0.9492228031158447,,,,,,,,2025-09-29T15:44:48.9800000Z
413,0.14977534115314484,0.9489904642105103,,,,,,,,2025-09-29T15:44:50.1840000Z
414,0.1866394430398941,0.9379562139511108,,,,,,,,2025-09-29T15:44:51.3920000Z
415,0.1633400022983551,0.9382184147834778,,,,,,,,2025-09-29T15:44:52.5940000Z
416,0.10916676372289658,0.9652777910232544,,,,,,,,2025-09-29T15:44:53.8000000Z
417,0.1497204601764679,0.9497950673103333,,,,,,,,2025-09-29T15:44:54.7010000Z
418,0.12538206577301025,0.9569429755210876,,,,,,,,2025-09-29T15:44:55.9130000Z
419,0.14854007959365845,0.9502118825912476,,,,,,,,2025-09-29T15:44:57.1170000Z
420,0.1505444049835205,0.9517948627471924,,,,,,,,2025-09-29T15:44:58.0200000Z
421,0.14017750322818756,0.9534653425216675,,,,,,,,2025-09-29T15:44:59.2360000Z
422,0.14941859245300293,0.9518663883209229,,,,,,,,2025-09-29T15:45:00.4320000Z
423,0.13450887799263,0.9499489068984985,,,,,,,,2025-09-29T15:45:01.6330000Z
424,0.1767272651195526,0.9397727251052856,,,,,,,,2025-09-29T15:45:02.5560000Z
425,0.1309252828359604,0.9461883306503296,,,,,,,,2025-09-29T15:45:03.7660000Z
426,0.16797751188278198,0.9456107020378113,,,,,,,,2025-09-29T15:45:04.9690000Z
427,0.15069718658924103,0.9416385889053345,,,,,,,,2025-09-29T15:45:06.1780000Z
428,0.1280987560749054,0.9584664702415466,,,,,,,,2025-09-29T15:45:07.0870000Z
429,0.09693869203329086,0.9690618515014648,,,,,,,,2025-09-29T15:45:08.2850000Z
430,0.15037576854228973,0.942638635635376,,,,,,,,2025-09-29T15:45:09.4930000Z
431,0.11045920848846436,0.9660605788230896,,,,,,,,2025-09-29T15:45:10.7120000Z
432,0.14896945655345917,0.9404096603393555,,,,,,,,2025-09-29T15:45:11.6280000Z
433,0.13398829102516174,0.9483430981636047,,,,,,,,2025-09-29T15:45:12.8450000Z
434,0.1477857530117035,0.9454123377799988,,,,,,,,2025-09-29T15:45:14.0680000Z
435,0.1456298530101776,0.945492684841156,,,,,,,,2025-09-29T15:45:15.2730000Z
436,0.15697017312049866,0.9417142868041992,,,,,,,,2025-09-29T15:45:16.4810000Z
437,0.1382485032081604,0.943617045879364,,,,,,,,2025-09-29T15:45:17.6990000Z
438,0.17451521754264832,0.9392212629318237,,,,,,,,2025-09-29T15:45:18.9150000Z
439,0.1489788144826889,0.946540892124176,,,,,,,,2025-09-29T15:45:20.1210000Z
440,0.13950148224830627,0.9449275135993958,,,,,,,,2025-09-29T15:45:21.3400000Z
441,0.14640165865421295,0.9437984228134155,,,,,,,,2025-09-29T15:45:22.5510000Z
442,0.13052475452423096,0.9491173624992371,,,,,,,,2025-09-29T15:45:23.4910000Z
443,0.10614164173603058,0.9610655903816223,,,,,,,,2025-09-29T15:45:24.6890000Z
444,0.10244970768690109,0.9644171595573425,,,,,,,,2025-09-29T15:45:25.8870000Z
445,0.1771032214164734,0.9393647909164429,,,,,,,,2025-09-29T15:45:29.1920000Z
446,0.14854492247104645,0.9539295434951782,,,,,,,,2025-09-29T15:45:30.4160000Z
447,0.15439151227474213,0.9495875239372253,,,,,,,,2025-09-29T15:45:34.3220000Z
448,0.144480362534523,0.9474747180938721,,,,,,,,2025-09-29T15:45:35.5430000Z
449,0.13869108259677887,0.9521276354789734,,,,,,,,2025-09-29T15:45:36.7520000Z
450,0.12281887233257294,0.9626505970954895,,,,,,,,2025-09-29T15:45:37.9550000Z
451,0.16533797979354858,0.9399999976158142,,,,,,,,2025-09-29T15:45:40.9590000Z
452,0.14113101363182068,0.9400684833526611,,,,,,,,2025-09-29T15:45:42.1640000Z
453,0.12948685884475708,0.9495459198951721,,,,,,,,2025-09-29T15:45:43.3760000Z
454,0.12000615894794464,0.9599999785423279,,,,,,,,2025-09-29T15:45:44.2820000Z
455,0.11924928426742554,0.9549878239631653,,,,,,,,2025-09-29T15:45:45.4920000Z
456,0.13906601071357727,0.9440993666648865,,,,,,,,2025-09-29T15:45:48.8110000Z
457,0.22976812720298767,0.9293032884597778,,,,,,,,2025-09-29T15:45:50.0260000Z
458,0.1319924145936966,0.9543291926383972,,,,,,,,2025-09-29T15:45:50.9540000Z
459,0.1478535532951355,0.9459459185600281,,,,,,,,2025-09-29T15:45:52.1510000Z
460,0.1243552565574646,0.9576354622840881,,,,,,,,2025-09-29T15:45:53.3600000Z
461,0.17224308848381042,0.9430107474327087,,,,,,,,2025-09-29T15:45:54.5900000Z
462,0.12632061541080475,0.951508641242981,,,,,,,,2025-09-29T15:45:55.8080000Z
463,0.13615819811820984,0.9476386308670044,,,,,,,,2025-09-29T15:45:56.7250000Z
464,0.13869169354438782,0.9580686092376709,,,,,,,,2025-09-29T15:45:57.9460000Z
465,0.1362970918416977,0.9464980363845825,,,,,,,,2025-09-29T15:45:59.1550000Z
466,0.14568236470222473,0.9494324326515198,,,,,,,,2025-09-29T15:46:00.0900000Z
467,0.08797680586576462,0.9695290923118591,,,,,,,,2025-09-29T15:46:01.2970000Z
468,0.1422882229089737,0.9439347386360168,,,,,,,,2025-09-29T15:46:02.5100000Z
469,0.14618493616580963,0.9411764740943909,,,,,,,,2025-09-29T15:46:03.7160000Z
470,0.12649977207183838,0.9576612710952759,,,,,,,,2025-09-29T15:46:04.9210000Z
471,0.11636282503604889,0.9543336629867554,,,,,,,,2025-09-29T15:46:06.1720000Z
472,0.15687835216522217,0.9419134259223938,,,,,,,,2025-09-29T15:46:07.4160000Z
473,0.1096571758389473,0.9557640552520752,,,,,,,,2025-09-29T15:46:08.3300000Z
474,0.11932191252708435,0.9518072009086609,,,,,,,,2025-09-29T15:46:09.5490000Z
475,0.10556188225746155,0.9667673707008362,,,,,,,,2025-09-29T15:46:10.7540000Z
476,0.11674574017524719,0.9612902998924255,,,,,,,,2025-09-29T15:46:11.9600000Z
477,0.15777234733104706,0.9409871101379395,,,,,,,,2025-09-29T15:46:12.8770000Z
478,0.12173860520124435,0.956250011920929,,,,,,,,2025-09-29T15:46:14.0980000Z
479,0.11233974993228912,0.9523316025733948,,,,,,,,2025-09-29T15:46:15.3050000Z
480,0.1495170295238495,0.94439297914505,,,,,,,,2025-09-29T15:46:16.5250000Z
481,0.15112154185771942,0.9484304785728455,,,,,,,,2025-09-29T15:46:17.7240000Z
482,0.13598811626434326,0.9560439586639404,,,,,,,,2025-09-29T15:46:18.6490000Z
483,0.16167393326759338,0.9373219609260559,,,,,,,,2025-09-29T15:46:19.8440000Z
484,0.1294555515050888,0.9605734944343567,,,,,,,,2025-09-29T15:46:21.0480000Z
485,0.1656017154455185,0.9358829855918884,,,,,,,,2025-09-29T15:46:22.2560000Z
486,0.1478668600320816,0.946739137172699,,,,,,,,2025-09-29T15:46:23.4900000Z
487,0.10881336033344269,0.9633774161338806,,,,,,,,2025-09-29T15:46:24.7100000Z
488,0.14518244564533234,0.947589099407196,,,,,,,,2025-09-29T15:46:25.9250000Z
489,0.13360963761806488,0.9530761241912842,,,,,,,,2025-09-29T15:46:26.8580000Z
490,0.15482757985591888,0.9433962106704712,,,,,,,,2025-09-29T15:46:28.0510000Z
491,0.1417679786682129,0.9474237561225891,,,,,,,,2025-09-29T15:46:29.2710000Z
492,0.15716034173965454,0.9446529150009155,,,,,,,,2025-09-29T15:46:30.4870000Z
493,0.10990049690008163,0.9582772254943848,,,,,,,,2025-09-29T15:46:31.7050000Z
494,0.15853919088840485,0.9447138905525208,,,,,,,,2025-09-29T15:46:32.6170000Z
495,0.14907284080982208,0.947576642036438,,,,,,,,2025-09-29T15:46:33.8300000Z
496,0.13422173261642456,0.952491283416748,,,,,,,,2025-09-29T15:46:35.0430000Z
497,0.13074760138988495,0.9529288411140442,,,,,,,,2025-09-29T15:46:36.2500000Z
498,0.1605253964662552,0.9478886127471924,,,,,,,,2025-09-29T15:46:37.4700000Z
499,0.4812144339084625,0.9155369997024536,,,,,,,,2025-09-29T15:46:38.3900000Z
500,0.12169811874628067,0.954023003578186,,0.14838322182710445,0.9549461312438785,,,,,2025-09-29T15:46:42.6400000Z
501,0.12851783633232117,0.951171875,,,,,,,,2025-09-29T15:46:44.4240000Z
502,0.11775874346494675,0.9594298005104065,,,,,,,,2025-09-29T15:46:45.6220000Z
503,0.12075137346982956,0.9622266292572021,,,,,,,,2025-09-29T15:46:46.8300000Z
504,0.1465020328760147,0.9454545378684998,,,,,,,,2025-09-29T15:46:48.0390000Z
505,0.14992715418338776,0.950772225856781,,,,,,,,2025-09-29T15:46:49.2580000Z
506,0.1492455005645752,0.939140796661377,,,,,,,,2025-09-29T15:46:50.1880000Z
507,0.08511113375425339,0.9599999785423279,,,,,,,,2025-09-29T15:46:51.4020000Z
508,0.12405917048454285,0.952491283416748,,,,,,,,2025-09-29T15:46:52.6100000Z
509,0.1848658323287964,0.9178082346916199,,,,,,,,2025-09-29T15:46:53.8220000Z
510,0.14483673870563507,0.9539749026298523,,,,,,,,2025-09-29T15:46:55.0380000Z
511,0.1416684091091156,0.9464450478553772,,,,,,,,2025-09-29T15:46:55.9590000Z
512,0.12879106402397156,0.9468926787376404,,,,,,,,2025-09-29T15:46:57.1770000Z
513,0.16237862408161163,0.9340344071388245,,,,,,,,2025-09-29T15:46:58.3900000Z
514,0.15239103138446808,0.9508771896362305,,,,,,,,2025-09-29T15:46:59.6050000Z
515,0.1235278993844986,0.9563007950782776,,,,,,,,2025-09-29T15:47:00.8130000Z
516,0.10549665987491608,0.9593852758407593,,,,,,,,2025-09-29T15:47:02.0210000Z
517,0.11428907513618469,0.955461323261261,,,,,,,,2025-09-29T15:47:02.9430000Z
518,0.13415966928005219,0.9454171061515808,,,,,,,,2025-09-29T15:47:04.1530000Z
519,0.13542160391807556,0.9508357644081116,,,,,,,,2025-09-29T15:47:05.3600000Z
520,0.09946024417877197,0.9626639485359192,,,,,,,,2025-09-29T15:47:06.5690000Z
521,0.13078433275222778,0.9564732313156128,,,,,,,,2025-09-29T15:47:07.7810000Z
522,0.16314886510372162,0.9424379467964172,,,,,,,,2025-09-29T15:47:08.9930000Z
523,0.10291406512260437,0.9614512324333191,,,,,,,,2025-09-29T15:47:09.9150000Z
524,0.1465940773487091,0.9521738886833191,,,,,,,,2025-09-29T15:47:11.1180000Z
525,0.12705199420452118,0.9592061638832092,,,,,,,,2025-09-29T15:47:12.3260000Z
526,0.1409863382577896,0.9568272829055786,,,,,,,,2025-09-29T15:47:13.5360000Z
527,0.13640013337135315,0.9446290135383606,,,,,,,,2025-09-29T15:47:14.7650000Z
528,0.1808864325284958,0.9349282383918762,,,,,,,,2025-09-29T15:47:15.9660000Z
529,0.1802058219909668,0.9288461804389954,,,,,,,,2025-09-29T15:47:17.1730000Z
530,0.13989049196243286,0.9502924084663391,,,,,,,,2025-09-29T15:47:21.4490000Z
531,0.18290889263153076,0.9382422566413879,,,,,,,,2025-09-29T15:47:22.6580000Z
532,0.15254724025726318,0.9491682052612305,,,,,,,,2025-09-29T15:47:23.5690000Z
533,0.14141544699668884,0.9537329077720642,,,,,,,,2025-09-29T15:47:24.7870000Z
534,0.12782707810401917,0.94921875,,,,,,,,2025-09-29T15:47:25.9910000Z
535,0.11795172840356827,0.9547781348228455,,,,,,,,2025-09-29T15:47:27.2110000Z
536,0.15299531817436218,0.9484536051750183,,,,,,,,2025-09-29T15:47:28.1440000Z
537,0.12493990361690521,0.9583333134651184,,,,,,,,2025-09-29T15:47:29.3500000Z
538,0.12510348856449127,0.9548872113227844,,,,,,,,2025-09-29T15:47:30.5610000Z
539,0.1265960931777954,0.9567354917526245,,,,,,,,2025-09-29T15:47:31.4820000Z
540,0.14503584802150726,0.9518442749977112,,,,,,,,2025-09-29T15:47:32.7000000Z
541,0.14547882974147797,0.9504036903381348,,,,,,,,2025-09-29T15:47:36.9100000Z
542,0.1401515156030655,0.9523268938064575,,,,,,,,2025-09-29T15:47:37.8230000Z
543,0.11962124705314636,0.9569050073623657,,,,,,,,2025-09-29T15:47:39.0330000Z
544,0.10915350914001465,0.962051272392273,,,,,,,,2025-09-29T15:47:40.2520000Z
545,0.12114326655864716,0.9587628841400146,,,,,,,,2025-09-29T15:47:41.4590000Z
546,0.12285605072975159,0.9530516266822815,,,,,,,,2025-09-29T15:47:42.6720000Z
547,0.16264770925045013,0.9438642263412476,,,,,,,,2025-09-29T15:47:43.5960000Z
548,0.13819555938243866,0.9499478340148926,,,,,,,,2025-09-29T15:47:44.8250000Z
549,0.15836980938911438,0.9550225138664246,,,,,,,,2025-09-29T15:47:46.0370000Z
550,0.12039653211832047,0.9594594836235046,,,,,,,,2025-09-29T15:47:47.2480000Z
551,0.16912880539894104,0.9350132346153259,,,,,,,,2025-09-29T15:47:48.1590000Z
552,0.12133384495973587,0.9536489248275757,,,,,,,,2025-09-29T15:47:49.3900000Z
553,0.13684988021850586,0.948387086391449,,,,,,,,2025-09-29T15:47:50.6060000Z
554,0.15063102543354034,0.945292592048645,,,,,,,,2025-09-29T15:47:51.8290000Z
555,0.11101242154836655,0.9621450901031494,,,,,,,,2025-09-29T15:47:52.7480000Z
556,0.15608973801136017,0.9405756592750549,,,,,,,,2025-09-29T15:47:53.9620000Z
557,0.12961897253990173,0.9477459192276001,,,,,,,,2025-09-29T15:47:55.2010000Z
558,0.13584016263484955,0.9583777785301208,,,,,,,,2025-09-29T15:47:56.1160000Z
559,0.13577087223529816,0.9536178112030029,,,,,,,,2025-09-29T15:47:57.3360000Z
560,0.1629805862903595,0.934883713722229,,,,,,,,2025-09-29T15:47:58.5420000Z
561,0.14038975536823273,0.9492385983467102,,,,,,,,2025-09-29T15:47:59.7530000Z
562,0.12159956246614456,0.9429494142532349,,,,,,,,2025-09-29T15:48:00.9530000Z
563,0.15878425538539886,0.9440089464187622,,,,,,,,2025-09-29T15:48:02.1550000Z
564,0.14526070654392242,0.9505703449249268,,,,,,,,2025-09-29T15:48:03.0670000Z
565,0.09023646265268326,0.9684848189353943,,,,,,,,2025-09-29T15:48:04.2810000Z
566,0.16566132009029388,0.9420849680900574,,,,,,,,2025-09-29T15:48:05.4960000Z
567,0.16575247049331665,0.9385964870452881,,,,,,,,2025-09-29T15:48:06.7210000Z
568,0.13785351812839508,0.9520958065986633,,,,,,,,2025-09-29T15:48:07.6370000Z
569,0.10600306838750839,0.9563164114952087,,,,,,,,2025-09-29T15:48:08.8570000Z
570,0.1567639857530594,0.9408283829689026,,,,,,,,2025-09-29T15:48:10.0660000Z
571,0.15868662297725677,0.942208468914032,,,,,,,,2025-09-29T15:48:11.2730000Z
572,0.1266920417547226,0.9506173133850098,,,,,,,,2025-09-29T15:48:12.2320000Z
573,0.11262967437505722,0.9570175409317017,,,,,,,,2025-09-29T15:48:13.4390000Z
574,0.1316559910774231,0.9563452005386353,,,,,,,,2025-09-29T15:48:14.6420000Z
575,0.11351538449525833,0.9520000219345093,,,,,,,,2025-09-29T15:48:15.8390000Z
576,0.14876797795295715,0.9466975927352905,,,,,,,,2025-09-29T15:48:16.7490000Z
577,0.15085293352603912,0.9465792179107666,,,,,,,,2025-09-29T15:48:17.9760000Z
578,0.15654531121253967,0.9413518905639648,,,,,,,,2025-09-29T15:48:19.1750000Z
579,0.13626913726329803,0.9501557350158691,,,,,,,,2025-09-29T15:48:23.0880000Z
580,0.12498444318771362,0.9532619118690491,,,,,,,,2025-09-29T15:48:24.2960000Z
581,0.1115213930606842,0.9556049108505249,,,,,,,,2025-09-29T15:48:25.4980000Z
582,0.18010960519313812,0.9363636374473572,,,,,,,,2025-09-29T15:48:26.6980000Z
583,0.13830678164958954,0.9530639052391052,,,,,,,,2025-09-29T15:48:27.6100000Z
584,0.15532337129116058,0.9373626112937927,,,,,,,,2025-09-29T15:48:28.8200000Z
585,0.12524783611297607,0.9485530257225037,,,,,,,,2025-09-29T15:48:30.0190000Z
586,0.1472054421901703,0.9433249235153198,,,,,,,,2025-09-29T15:48:31.2180000Z
587,0.1793418973684311,0.9389764070510864,,,,,,,,2025-09-29T15:48:32.4260000Z
588,0.13649417459964752,0.9430814385414124,,,,,,,,2025-09-29T15:48:33.3540000Z
589,0.15855714678764343,0.9378185272216797,,,,,,,,2025-09-29T15:48:34.5350000Z
590,0.1538282036781311,0.9469339847564697,,,,,,,,2025-09-29T15:48:35.7400000Z
591,0.13371185958385468,0.9430980086326599,,,,,,,,2025-09-29T15:48:36.9530000Z
592,0.1234365776181221,0.9476885795593262,,,,,,,,2025-09-29T15:48:38.1660000Z
593,0.1121566891670227,0.9598262906074524,,,,,,,,2025-09-29T15:48:39.3780000Z
594,0.12665729224681854,0.9575625658035278,,,,,,,,2025-09-29T15:48:40.5830000Z
595,0.12633226811885834,0.9535759091377258,,,,,,,,2025-09-29T15:48:41.5220000Z
596,0.13828769326210022,0.9424657821655273,,,,,,,,2025-09-29T15:48:42.7060000Z
597,0.12366325408220291,0.9518779516220093,,,,,,,,2025-09-29T15:48:43.9180000Z
598,0.16284407675266266,0.9479708671569824,,,,,,,,2025-09-29T15:48:45.1270000Z
599,0.13826408982276917,0.9590094089508057,,,,,,,,2025-09-29T15:48:46.3350000Z
600,0.14252257347106934,0.9439613819122314,,0.14452009764634857,0.9455388180764774,,,,,2025-09-29T15:48:52.0910000Z
601,0.1436949223279953,0.9595588445663452,,,,,,,,2025-09-29T15:48:53.8160000Z
602,0.1901317685842514,0.9260739088058472,,,,,,,,2025-09-29T15:48:55.0090000Z
